* Measurement data measured by REW V5.31.3
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 18, 2025, 8:25:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: IR window: 0ms left, 2ms right
* Measurement: Piega
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 1000.1221 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
13149.170911, 81.360, -12.7708
13149.537122, 81.360, -12.7814
13149.903333, 81.359, -12.7920
13150.269543, 81.358, -12.8026
13150.635754, 81.357, -12.8131
13151.001965, 81.356, -12.8237
13151.368176, 81.356, -12.8343
13151.734387, 81.355, -12.8448
13152.100598, 81.354, -12.8554
13152.466809, 81.353, -12.8659
13152.833020, 81.353, -12.8764
13153.199231, 81.352, -12.8870
13153.565442, 81.351, -12.8975
13153.931653, 81.350, -12.9080
13154.297864, 81.349, -12.9185
13154.664075, 81.349, -12.9290
13155.030286, 81.348, -12.9395
13155.396497, 81.347, -12.9500
13155.762708, 81.346, -12.9604
13156.128919, 81.345, -12.9709
13156.495130, 81.345, -12.9813
13156.861341, 81.344, -12.9918
13157.227552, 81.343, -13.0022
13157.593763, 81.342, -13.0127
13157.959974, 81.341, -13.0231
13158.326185, 81.341, -13.0335
13158.692396, 81.340, -13.0439
13159.058607, 81.339, -13.0543
13159.424818, 81.338, -13.0647
13159.791029, 81.337, -13.0751
13160.157240, 81.337, -13.0855
13160.523451, 81.336, -13.0959
13160.889662, 81.335, -13.1062
13161.255872, 81.334, -13.1166
13161.622083, 81.333, -13.1269
13161.988294, 81.333, -13.1373
13162.354505, 81.332, -13.1476
13162.720716, 81.331, -13.1580
13163.086927, 81.330, -13.1683
13163.453138, 81.329, -13.1786
13163.819349, 81.328, -13.1889
13164.185560, 81.328, -13.1992
13164.551771, 81.327, -13.2095
13164.917982, 81.326, -13.2198
13165.284193, 81.325, -13.2301
13165.650404, 81.324, -13.2403
13166.016615, 81.323, -13.2506
13166.382826, 81.323, -13.2608
13166.749037, 81.322, -13.2711
13167.115248, 81.321, -13.2813
13167.481459, 81.320, -13.2916
13167.847670, 81.319, -13.3018
13168.213881, 81.318, -13.3120
13168.580092, 81.318, -13.3222
13168.946303, 81.317, -13.3324
13169.312514, 81.316, -13.3426
13169.678725, 81.315, -13.3528
13170.044936, 81.314, -13.3630
13170.411147, 81.313, -13.3732
13170.777358, 81.313, -13.3833
13171.143569, 81.312, -13.3935
13171.509780, 81.311, -13.4036
13171.875991, 81.310, -13.4138
13172.242202, 81.309, -13.4239
13172.608412, 81.308, -13.4340
13172.974623, 81.307, -13.4442
13173.340834, 81.307, -13.4543
13173.707045, 81.306, -13.4644
13174.073256, 81.305, -13.4745
13174.439467, 81.304, -13.4846
13174.805678, 81.303, -13.4947
13175.171889, 81.302, -13.5048
13175.538100, 81.301, -13.5148
13175.904311, 81.301, -13.5249
13176.270522, 81.300, -13.5349
13176.636733, 81.299, -13.5450
13177.002944, 81.298, -13.5550
13177.369155, 81.297, -13.5651
13177.735366, 81.296, -13.5751
13178.101577, 81.295, -13.5851
13178.467788, 81.294, -13.5951
13178.833999, 81.294, -13.6051
13179.200210, 81.293, -13.6151
13179.566421, 81.292, -13.6251
13179.932632, 81.291, -13.6351
13180.298843, 81.290, -13.6451
13180.665054, 81.289, -13.6551
13181.031265, 81.288, -13.6650
13181.397476, 81.287, -13.6750
13181.763687, 81.287, -13.6849
13182.129898, 81.286, -13.6949
13182.496109, 81.285, -13.7048
13182.862320, 81.284, -13.7147
13183.228531, 81.283, -13.7247
13183.594741, 81.282, -13.7346
13183.960952, 81.281, -13.7445
13184.327163, 81.280, -13.7544
13184.693374, 81.279, -13.7643
13185.059585, 81.278, -13.7741
13185.425796, 81.278, -13.7840
13185.792007, 81.277, -13.7939
13186.158218, 81.276, -13.8038
13186.524429, 81.275, -13.8136
13186.890640, 81.274, -13.8235
13187.256851, 81.273, -13.8333
13187.623062, 81.272, -13.8431
13187.989273, 81.271, -13.8530
13188.355484, 81.270, -13.8628
13188.721695, 81.269, -13.8726
13189.087906, 81.268, -13.8824
13189.454117, 81.268, -13.8922
13189.820328, 81.267, -13.9020
13190.186539, 81.266, -13.9118
13190.552750, 81.265, -13.9216
13190.918961, 81.264, -13.9313
13191.285172, 81.263, -13.9411
13191.651383, 81.262, -13.9508
13192.017594, 81.261, -13.9606
13192.383805, 81.260, -13.9703
13192.750016, 81.259, -13.9801
13193.116227, 81.258, -13.9898
13193.482438, 81.257, -13.9995
13193.848649, 81.256, -14.0092
13194.214860, 81.256, -14.0189
13194.581071, 81.255, -14.0286
13194.947281, 81.254, -14.0383
13195.313492, 81.253, -14.0480
13195.679703, 81.252, -14.0577
13196.045914, 81.251, -14.0674
13196.412125, 81.250, -14.0770
13196.778336, 81.249, -14.0867
13197.144547, 81.248, -14.0963
13197.510758, 81.247, -14.1060
13197.876969, 81.246, -14.1156
13198.243180, 81.245, -14.1252
13198.609391, 81.244, -14.1349
13198.975602, 81.243, -14.1445
13199.341813, 81.242, -14.1541
13199.708024, 81.241, -14.1637
13200.074235, 81.240, -14.1733
13200.440446, 81.239, -14.1829
13200.806657, 81.238, -14.1924
13201.172868, 81.237, -14.2020
13201.539079, 81.236, -14.2116
13201.905290, 81.235, -14.2211
13202.271501, 81.234, -14.2307
13202.637712, 81.234, -14.2402
13203.003923, 81.233, -14.2498
13203.370134, 81.232, -14.2593
13203.736345, 81.231, -14.2688
13204.102556, 81.230, -14.2783
13204.468767, 81.229, -14.2879
13204.834978, 81.228, -14.2974
13205.201189, 81.227, -14.3068
13205.567400, 81.226, -14.3163
13205.933610, 81.225, -14.3258
13206.299821, 81.224, -14.3353
13206.666032, 81.223, -14.3448
13207.032243, 81.222, -14.3542
13207.398454, 81.221, -14.3637
13207.764665, 81.220, -14.3731
13208.130876, 81.219, -14.3826
13208.497087, 81.218, -14.3920
13208.863298, 81.217, -14.4014
13209.229509, 81.216, -14.4108
13209.595720, 81.215, -14.4202
13209.961931, 81.214, -14.4296
13210.328142, 81.213, -14.4390
13210.694353, 81.212, -14.4484
13211.060564, 81.211, -14.4578
13211.426775, 81.210, -14.4672
13211.792986, 81.209, -14.4765
13212.159197, 81.208, -14.4859
13212.525408, 81.207, -14.4953
13212.891619, 81.206, -14.5046
13213.257830, 81.205, -14.5139
13213.624041, 81.204, -14.5233
13213.990252, 81.203, -14.5326
13214.356463, 81.202, -14.5419
13214.722674, 81.201, -14.5512
13215.088885, 81.200, -14.5605
13215.455096, 81.199, -14.5698
13215.821307, 81.198, -14.5791
13216.187518, 81.196, -14.5884
13216.553729, 81.195, -14.5977
13216.919940, 81.194, -14.6070
13217.286150, 81.193, -14.6162
13217.652361, 81.192, -14.6255
13218.018572, 81.191, -14.6347
13218.384783, 81.190, -14.6440
13218.750994, 81.189, -14.6532
13219.117205, 81.188, -14.6624
13219.483416, 81.187, -14.6716
13219.849627, 81.186, -14.6809
13220.215838, 81.185, -14.6901
13220.582049, 81.184, -14.6993
13220.948260, 81.183, -14.7085
13221.314471, 81.182, -14.7176
13221.680682, 81.181, -14.7268
13222.046893, 81.180, -14.7360
13222.413104, 81.179, -14.7452
13222.779315, 81.178, -14.7543
13223.145526, 81.177, -14.7635
13223.511737, 81.176, -14.7726
13223.877948, 81.175, -14.7817
13224.244159, 81.174, -14.7909
13224.610370, 81.173, -14.8000
13224.976581, 81.171, -14.8091
13225.342792, 81.170, -14.8182
13225.709003, 81.169, -14.8273
13226.075214, 81.168, -14.8364
13226.441425, 81.167, -14.8455
13226.807636, 81.166, -14.8546
13227.173847, 81.165, -14.8636
13227.540058, 81.164, -14.8727
13227.906269, 81.163, -14.8817
13228.272480, 81.162, -14.8908
13228.638690, 81.161, -14.8998
13229.004901, 81.160, -14.9089
13229.371112, 81.159, -14.9179
13229.737323, 81.158, -14.9269
13230.103534, 81.156, -14.9359
13230.469745, 81.155, -14.9449
13230.835956, 81.154, -14.9539
13231.202167, 81.153, -14.9629
13231.568378, 81.152, -14.9719
13231.934589, 81.151, -14.9809
13232.300800, 81.150, -14.9899
13232.667011, 81.149, -14.9988
13233.033222, 81.148, -15.0078
13233.399433, 81.147, -15.0167
13233.765644, 81.146, -15.0257
13234.131855, 81.145, -15.0346
13234.498066, 81.143, -15.0435
13234.864277, 81.142, -15.0525
13235.230488, 81.141, -15.0614
13235.596699, 81.140, -15.0703
13235.962910, 81.139, -15.0792
13236.329121, 81.138, -15.0881
13236.695332, 81.137, -15.0969
13237.061543, 81.136, -15.1058
13237.427754, 81.135, -15.1147
13237.793965, 81.133, -15.1236
13238.160176, 81.132, -15.1324
13238.526387, 81.131, -15.1413
13238.892598, 81.130, -15.1501
13239.258809, 81.129, -15.1589
13239.625019, 81.128, -15.1677
13239.991230, 81.127, -15.1766
13240.357441, 81.126, -15.1854
13240.723652, 81.125, -15.1942
13241.089863, 81.123, -15.2030
13241.456074, 81.122, -15.2118
13241.822285, 81.121, -15.2205
13242.188496, 81.120, -15.2293
13242.554707, 81.119, -15.2381
13242.920918, 81.118, -15.2468
13243.287129, 81.117, -15.2556
13243.653340, 81.116, -15.2643
13244.019551, 81.114, -15.2731
13244.385762, 81.113, -15.2818
13244.751973, 81.112, -15.2905
13245.118184, 81.111, -15.2992
13245.484395, 81.110, -15.3080
13245.850606, 81.109, -15.3166
13246.216817, 81.108, -15.3253
13246.583028, 81.106, -15.3340
13246.949239, 81.105, -15.3427
13247.315450, 81.104, -15.3514
13247.681661, 81.103, -15.3600
13248.047872, 81.102, -15.3687
13248.414083, 81.101, -15.3773
13248.780294, 81.100, -15.3860
13249.146505, 81.098, -15.3946
13249.512716, 81.097, -15.4032
13249.878927, 81.096, -15.4119
13250.245138, 81.095, -15.4205
13250.611349, 81.094, -15.4291
13250.977559, 81.093, -15.4377
13251.343770, 81.091, -15.4462
13251.709981, 81.090, -15.4548
13252.076192, 81.089, -15.4634
13252.442403, 81.088, -15.4720
13252.808614, 81.087, -15.4805
13253.174825, 81.086, -15.4891
13253.541036, 81.084, -15.4976
13253.907247, 81.083, -15.5061
13254.273458, 81.082, -15.5147
13254.639669, 81.081, -15.5232
13255.005880, 81.080, -15.5317
13255.372091, 81.079, -15.5402
13255.738302, 81.077, -15.5487
13256.104513, 81.076, -15.5572
13256.470724, 81.075, -15.5657
13256.836935, 81.074, -15.5741
13257.203146, 81.073, -15.5826
13257.569357, 81.071, -15.5910
13257.935568, 81.070, -15.5995
13258.301779, 81.069, -15.6079
13258.667990, 81.068, -15.6164
13259.034201, 81.067, -15.6248
13259.400412, 81.065, -15.6332
13259.766623, 81.064, -15.6416
13260.132834, 81.063, -15.6500
13260.499045, 81.062, -15.6584
13260.865256, 81.061, -15.6668
13261.231467, 81.059, -15.6752
13261.597678, 81.058, -15.6835
13261.963888, 81.057, -15.6919
13262.330099, 81.056, -15.7003
13262.696310, 81.055, -15.7086
13263.062521, 81.053, -15.7169
13263.428732, 81.052, -15.7253
13263.794943, 81.051, -15.7336
13264.161154, 81.050, -15.7419
13264.527365, 81.049, -15.7502
13264.893576, 81.047, -15.7585
13265.259787, 81.046, -15.7668
13265.625998, 81.045, -15.7751
13265.992209, 81.044, -15.7834
13266.358420, 81.042, -15.7916
13266.724631, 81.041, -15.7999
13267.090842, 81.040, -15.8081
13267.457053, 81.039, -15.8164
13267.823264, 81.037, -15.8246
13268.189475, 81.036, -15.8328
13268.555686, 81.035, -15.8411
13268.921897, 81.034, -15.8493
13269.288108, 81.033, -15.8575
13269.654319, 81.031, -15.8656
13270.020530, 81.030, -15.8738
13270.386741, 81.029, -15.8820
13270.752952, 81.028, -15.8902
13271.119163, 81.026, -15.8983
13271.485374, 81.025, -15.9065
13271.851585, 81.024, -15.9146
13272.217796, 81.023, -15.9228
13272.584007, 81.021, -15.9309
13272.950218, 81.020, -15.9390
13273.316428, 81.019, -15.9471
13273.682639, 81.018, -15.9552
13274.048850, 81.016, -15.9633
13274.415061, 81.015, -15.9714
13274.781272, 81.014, -15.9795
13275.147483, 81.013, -15.9875
13275.513694, 81.011, -15.9956
13275.879905, 81.010, -16.0036
13276.246116, 81.009, -16.0117
13276.612327, 81.007, -16.0197
13276.978538, 81.006, -16.0277
13277.344749, 81.005, -16.0358
13277.710960, 81.004, -16.0438
13278.077171, 81.002, -16.0518
13278.443382, 81.001, -16.0598
13278.809593, 81.000, -16.0677
13279.175804, 80.998, -16.0757
13279.542015, 80.997, -16.0837
13279.908226, 80.996, -16.0916
13280.274437, 80.995, -16.0996
13280.640648, 80.993, -16.1075
13281.006859, 80.992, -16.1154
13281.373070, 80.991, -16.1234
13281.739281, 80.989, -16.1313
13282.105492, 80.988, -16.1392
13282.471703, 80.987, -16.1471
13282.837914, 80.986, -16.1549
13283.204125, 80.984, -16.1628
13283.570336, 80.983, -16.1707
13283.936547, 80.982, -16.1785
13284.302758, 80.980, -16.1864
13284.668968, 80.979, -16.1942
13285.035179, 80.978, -16.2021
13285.401390, 80.976, -16.2099
13285.767601, 80.975, -16.2177
13286.133812, 80.974, -16.2255
13286.500023, 80.973, -16.2333
13286.866234, 80.971, -16.2411
13287.232445, 80.970, -16.2489
13287.598656, 80.969, -16.2566
13287.964867, 80.967, -16.2644
13288.331078, 80.966, -16.2722
13288.697289, 80.965, -16.2799
13289.063500, 80.963, -16.2876
13289.429711, 80.962, -16.2953
13289.795922, 80.961, -16.3031
13290.162133, 80.959, -16.3108
13290.528344, 80.958, -16.3185
13290.894555, 80.957, -16.3261
13291.260766, 80.955, -16.3338
13291.626977, 80.954, -16.3415
13291.993188, 80.953, -16.3491
13292.359399, 80.951, -16.3568
13292.725610, 80.950, -16.3644
13293.091821, 80.949, -16.3721
13293.458032, 80.947, -16.3797
13293.824243, 80.946, -16.3873
13294.190454, 80.945, -16.3949
13294.556665, 80.943, -16.4025
13294.922876, 80.942, -16.4101
13295.289087, 80.940, -16.4176
13295.655297, 80.939, -16.4252
13296.021508, 80.938, -16.4328
13296.387719, 80.936, -16.4403
13296.753930, 80.935, -16.4478
13297.120141, 80.934, -16.4554
13297.486352, 80.932, -16.4629
13297.852563, 80.931, -16.4704
13298.218774, 80.930, -16.4779
13298.584985, 80.928, -16.4854
13298.951196, 80.927, -16.4928
13299.317407, 80.925, -16.5003
13299.683618, 80.924, -16.5077
13300.049829, 80.923, -16.5152
13300.416040, 80.921, -16.5226
13300.782251, 80.920, -16.5301
13301.148462, 80.919, -16.5375
13301.514673, 80.917, -16.5449
13301.880884, 80.916, -16.5523
13302.247095, 80.914, -16.5597
13302.613306, 80.913, -16.5670
13302.979517, 80.912, -16.5744
13303.345728, 80.910, -16.5818
13303.711939, 80.909, -16.5891
13304.078150, 80.907, -16.5964
13304.444361, 80.906, -16.6038
13304.810572, 80.905, -16.6111
13305.176783, 80.903, -16.6184
13305.542994, 80.902, -16.6257
13305.909205, 80.900, -16.6330
13306.275416, 80.899, -16.6402
13306.641627, 80.898, -16.6475
13307.007837, 80.896, -16.6548
13307.374048, 80.895, -16.6620
13307.740259, 80.893, -16.6692
13308.106470, 80.892, -16.6765
13308.472681, 80.891, -16.6837
13308.838892, 80.889, -16.6909
13309.205103, 80.888, -16.6981
13309.571314, 80.886, -16.7052
13309.937525, 80.885, -16.7124
13310.303736, 80.883, -16.7196
13310.669947, 80.882, -16.7267
13311.036158, 80.881, -16.7339
13311.402369, 80.879, -16.7410
13311.768580, 80.878, -16.7481
13312.134791, 80.876, -16.7552
13312.501002, 80.875, -16.7623
13312.867213, 80.873, -16.7694
13313.233424, 80.872, -16.7765
13313.599635, 80.871, -16.7835
13313.965846, 80.869, -16.7906
13314.332057, 80.868, -16.7976
13314.698268, 80.866, -16.8047
13315.064479, 80.865, -16.8117
13315.430690, 80.863, -16.8187
13315.796901, 80.862, -16.8257
13316.163112, 80.860, -16.8327
13316.529323, 80.859, -16.8396
13316.895534, 80.857, -16.8466
13317.261745, 80.856, -16.8536
13317.627956, 80.855, -16.8605
13317.994166, 80.853, -16.8674
13318.360377, 80.852, -16.8744
13318.726588, 80.850, -16.8813
13319.092799, 80.849, -16.8882
13319.459010, 80.847, -16.8951
13319.825221, 80.846, -16.9019
13320.191432, 80.844, -16.9088
13320.557643, 80.843, -16.9156
13320.923854, 80.841, -16.9225
13321.290065, 80.840, -16.9293
13321.656276, 80.838, -16.9361
13322.022487, 80.837, -16.9429
13322.388698, 80.835, -16.9497
13322.754909, 80.834, -16.9565
13323.121120, 80.832, -16.9633
13323.487331, 80.831, -16.9700
13323.853542, 80.829, -16.9768
13324.219753, 80.828, -16.9835
13324.585964, 80.827, -16.9903
13324.952175, 80.825, -16.9970
13325.318386, 80.824, -17.0037
13325.684597, 80.822, -17.0104
13326.050808, 80.821, -17.0170
13326.417019, 80.819, -17.0237
13326.783230, 80.818, -17.0304
13327.149441, 80.816, -17.0370
13327.515652, 80.814, -17.0436
13327.881863, 80.813, -17.0502
13328.248074, 80.811, -17.0569
13328.614285, 80.810, -17.0634
13328.980496, 80.808, -17.0700
13329.346706, 80.807, -17.0766
13329.712917, 80.805, -17.0832
13330.079128, 80.804, -17.0897
13330.445339, 80.802, -17.0962
13330.811550, 80.801, -17.1028
13331.177761, 80.799, -17.1093
13331.543972, 80.798, -17.1158
13331.910183, 80.796, -17.1222
13332.276394, 80.795, -17.1287
13332.642605, 80.793, -17.1352
13333.008816, 80.792, -17.1416
13333.375027, 80.790, -17.1480
13333.741238, 80.789, -17.1545
13334.107449, 80.787, -17.1609
13334.473660, 80.786, -17.1673
13334.839871, 80.784, -17.1737
13335.206082, 80.782, -17.1800
13335.572293, 80.781, -17.1864
13335.938504, 80.779, -17.1927
13336.304715, 80.778, -17.1991
13336.670926, 80.776, -17.2054
13337.037137, 80.775, -17.2117
13337.403348, 80.773, -17.2180
13337.769559, 80.772, -17.2243
13338.135770, 80.770, -17.2305
13338.501981, 80.768, -17.2368
13338.868192, 80.767, -17.2430
13339.234403, 80.765, -17.2493
13339.600614, 80.764, -17.2555
13339.966825, 80.762, -17.2617
13340.333035, 80.761, -17.2679
13340.699246, 80.759, -17.2741
13341.065457, 80.758, -17.2802
13341.431668, 80.756, -17.2864
13341.797879, 80.754, -17.2925
13342.164090, 80.753, -17.2986
13342.530301, 80.751, -17.3047
13342.896512, 80.750, -17.3108
13343.262723, 80.748, -17.3169
13343.628934, 80.746, -17.3230
13343.995145, 80.745, -17.3291
13344.361356, 80.743, -17.3351
13344.727567, 80.742, -17.3411
13345.093778, 80.740, -17.3471
13345.459989, 80.739, -17.3531
13345.826200, 80.737, -17.3591
13346.192411, 80.735, -17.3651
13346.558622, 80.734, -17.3711
13346.924833, 80.732, -17.3770
13347.291044, 80.731, -17.3829
13347.657255, 80.729, -17.3889
13348.023466, 80.727, -17.3948
13348.389677, 80.726, -17.4007
13348.755888, 80.724, -17.4065
13349.122099, 80.722, -17.4124
13349.488310, 80.721, -17.4183
13349.854521, 80.719, -17.4241
13350.220732, 80.718, -17.4299
13350.586943, 80.716, -17.4357
13350.953154, 80.714, -17.4415
13351.319365, 80.713, -17.4473
13351.685575, 80.711, -17.4531
13352.051786, 80.710, -17.4588
13352.417997, 80.708, -17.4646
13352.784208, 80.706, -17.4703
13353.150419, 80.705, -17.4760
13353.516630, 80.703, -17.4817
13353.882841, 80.701, -17.4874
13354.249052, 80.700, -17.4930
13354.615263, 80.698, -17.4987
13354.981474, 80.696, -17.5043
13355.347685, 80.695, -17.5099
13355.713896, 80.693, -17.5155
13356.080107, 80.692, -17.5211
13356.446318, 80.690, -17.5267
13356.812529, 80.688, -17.5323
13357.178740, 80.687, -17.5378
13357.544951, 80.685, -17.5433
13357.911162, 80.683, -17.5489
13358.277373, 80.682, -17.5544
13358.643584, 80.680, -17.5598
13359.009795, 80.678, -17.5653
13359.376006, 80.677, -17.5708
13359.742217, 80.675, -17.5762
13360.108428, 80.673, -17.5816
13360.474639, 80.672, -17.5871
13360.840850, 80.670, -17.5924
13361.207061, 80.668, -17.5978
13361.573272, 80.667, -17.6032
13361.939483, 80.665, -17.6085
13362.305694, 80.663, -17.6139
13362.671905, 80.662, -17.6192
13363.038115, 80.660, -17.6245
13363.404326, 80.658, -17.6298
13363.770537, 80.657, -17.6351
13364.136748, 80.655, -17.6403
13364.502959, 80.653, -17.6456
13364.869170, 80.652, -17.6508
13365.235381, 80.650, -17.6560
13365.601592, 80.648, -17.6612
13365.967803, 80.647, -17.6664
13366.334014, 80.645, -17.6715
13366.700225, 80.643, -17.6767
13367.066436, 80.641, -17.6818
13367.432647, 80.640, -17.6869
13367.798858, 80.638, -17.6920
13368.165069, 80.636, -17.6971
13368.531280, 80.635, -17.7022
13368.897491, 80.633, -17.7072
13369.263702, 80.631, -17.7123
13369.629913, 80.630, -17.7173
13369.996124, 80.628, -17.7223
13370.362335, 80.626, -17.7273
13370.728546, 80.624, -17.7322
13371.094757, 80.623, -17.7372
13371.460968, 80.621, -17.7421
13371.827179, 80.619, -17.7470
13372.193390, 80.618, -17.7519
13372.559601, 80.616, -17.7568
13372.925812, 80.614, -17.7617
13373.292023, 80.612, -17.7666
13373.658234, 80.611, -17.7714
13374.024444, 80.609, -17.7762
13374.390655, 80.607, -17.7810
13374.756866, 80.605, -17.7858
13375.123077, 80.604, -17.7906
13375.489288, 80.602, -17.7953
13375.855499, 80.600, -17.8001
13376.221710, 80.599, -17.8048
13376.587921, 80.597, -17.8095
13376.954132, 80.595, -17.8142
13377.320343, 80.593, -17.8188
13377.686554, 80.592, -17.8235
13378.052765, 80.590, -17.8281
13378.418976, 80.588, -17.8328
13378.785187, 80.586, -17.8373
13379.151398, 80.585, -17.8419
13379.517609, 80.583, -17.8465
13379.883820, 80.581, -17.8510
13380.250031, 80.579, -17.8556
13380.616242, 80.578, -17.8601
13380.982453, 80.576, -17.8646
13381.348664, 80.574, -17.8691
13381.714875, 80.572, -17.8735
13382.081086, 80.570, -17.8780
13382.447297, 80.569, -17.8824
13382.813508, 80.567, -17.8868
13383.179719, 80.565, -17.8912
13383.545930, 80.563, -17.8956
13383.912141, 80.562, -17.8999
13384.278352, 80.560, -17.9043
13384.644563, 80.558, -17.9086
13385.010774, 80.556, -17.9129
13385.376984, 80.555, -17.9172
13385.743195, 80.553, -17.9214
13386.109406, 80.551, -17.9257
13386.475617, 80.549, -17.9299
13386.841828, 80.547, -17.9341
13387.208039, 80.546, -17.9383
13387.574250, 80.544, -17.9425
13387.940461, 80.542, -17.9466
13388.306672, 80.540, -17.9508
13388.672883, 80.538, -17.9549
13389.039094, 80.537, -17.9590
13389.405305, 80.535, -17.9631
13389.771516, 80.533, -17.9671
13390.137727, 80.531, -17.9712
13390.503938, 80.529, -17.9752
13390.870149, 80.528, -17.9792
